Durationinseconds,LocationLatitude,LocationLongitude,ResponseID,id,hav_gender,male,female,gender_nonbinary,hav_age,age,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_75_plus,age_85_plus,age_34_less,age_35_54,age_55_plus,hav_hh_income,hh_income,hh_income_less_25k,hh_income_25k_35k,hh_income_35k_50k,hh_income_50k_75k,hh_income_75k_100k,hh_income_100k_150k,hh_income_150k_200k,hh_income_200k_plus,hh_income_less_50k,hh_income_50k_100k,hh_income_100k_plus,consent,honest,USA,state,hav_region,region_west,region_northeast,region_midwest,region_south,res_Hawaii,strat,fpc,pw,ZIP,province_Canada,ZIP_Canada,state_Australia,state_NewZealand,pastvisit_state_hawaii,visited_Maui,visited_Oahu,visited_BigIsland,visited_Kauai,visited_Molokai,visited_Lanai,futurevisit_state_hawaii,yes_futurevisit_state_hawaii,maybe_futurevisit_state_hawaii,futurevisit_Maui,futurevisit_Oahu,futurevisit_BigIsland,futurevisit_Kauai,futurevisit_Molokai,futurevisit_Lanai,futurevisit_not_sure,WhyTravelNo,WhyTravelMaybe,worried_covid_travel,other_travel_plans,do_not_make_plans_far_advance,worried_waiting_conditions,worried_waiting_vaccine,res_island,hav_FamiliarTNC,FamiliarTNC_Mission,levels_familarityTNC,NeverHeardTNC,HeardTNC_NotMission,SomewhatFamiliarTNC,FamiliarTNC_VisitedLands,levels_prev_donateTNC,prev_donateTNC,donateTNC_once,donateTNC_few,donateTNC_regularly,donateTNC_monthly,donateTNC_annually,prevTNC_amt_donate,prev_visitWaikamoi_Yes,prev_visitWaikamoi_No,prev_visitWaikamoi_NotSure,year_visit_Waikamoi,PrevKnowledge_Biodiversity,PrevKnowledge_Plants,PrevKnowledge_Kiwikiu,PrevKnowledge_Akoh,PrevKnowledge_HPetrel,PrevKnowledge_HOwl,PrevKnowledge_Nene,PrevKnowledge_Iiwi,PrevKnowledge_Apapane,PrevKnowledge_Amakihi,PrevKnowledge_Alauahio,PrevKnowledge_ROD,PrevKnowledge_Issues,PrevKnowledge_Invasives,PrevKnowledge_BiodiversityLoss,PrevKnowledge_AvianPox,PrevKnowledge_Waikamoi,CV_donate_yes,CV_donate_bid,CV_donate_certain,CV_NOTdonate_certain,CV_donate_amt,CV_protest,CV_not_afford,CV_othercauses,AwareHike,SignUpHike,SignUpHikeYes,SignUpHikeMaybe,No_SignUpHike_Birds,No_SignUpHike_WaterSports,No_SignUpHike_NoHike,cat_birds_observe,sea_shore_birds,waterfowl_birds,song_birds,humming_birds,raptor_birds,game_birds,tropical_birds,lister,life_lister,year_lister,hav_trip_100mi,trip_100mi_plus_more_monthly,trip_100mi_plus_monthly,trip_100mi_plus_quarterly,trip_100mi_plus_semi_yearly,trip_100mi_plus_once_year,trip_100mi_plus_once_twoyears,yes_freq_trip_100mi_plus,hav_dest,dest_driving,dest_fly,obsr_other,obsr_plants,obsr_bees,obsr_butterflies,obsr_dragonflies,obsr_otherwildlife,obsr_few_otherbirders,obsr_more_otherbirders,obsr_vistas,obsr_forests,obsr_freshwater,obsr_saltwater,obsr_fields,believeTNC,believeTNC_fully,TNC_level_protect_enough,society_level_protect_enough,hav_member,member_env_org,TNC_member,SierraClub_member,Audubon_member,ABA_member,Cornell_member,NWF_member,WWF_member,hav_politics,conservative_politics,hav_race,race_white,race_black,race_asian,race_indigenous,hav_hispanic,hispanic,hav_edu,edu_hs,edu_hs_orless,edu_aa,edu_college,edu_grad,edu_college_plus,edu_less_thancollege,hav_employed,employed,retired,looking_work,unemployed,part_time,household_size,hav_kids,kids,yes_kids,hav_married,married,levels_usage_Facebook,levels_usage_Instagram,levels_usage_Twitter,levels_usage_socialmedia,ag_levels_usage_socialmedia,socialmedia_user,pct_covid_hh_income_change,CV_donate_no,tot_yes,tot_no,prop_CV_donate_yes_full,tot_yes_certain,tot_no_certain,prop_CV_donate_yes_certain,CV_donate_pos
708,29.457794,-95.034203,R_1zBP57n0NercJJ7,221,1,0,1,0,1,50,0,0,0,1,0,0,0,0,0,0,1,0,0,125,0,0,0,0,0,1,0,0,0,0,1,1,1,1,45,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,77539,,,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,3,0,0,0,1,0,,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,1,1,0,,0,1,0,1,0,1,0,0,1,"3,4,7",0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,2,1,0,0,1,0,7,1,1,7,5,1,0,1,46,65,.41441441,40,65,.38095239,0
2105,32.184998,-110.8171,R_3Ib2km3KY06ugtm,564,1,0,1,0,1,70,0,0,0,0,0,1,0,0,0,0,0,1,0,62.5,0,0,0,1,0,0,0,0,0,1,0,1,1,1,3,1,1,0,0,0,Non-Hawai'i Res.,1,325746944,417089.56,85730,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,1,0,,1,0,0,1,0,1,0,0,1,"3,4,5",0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,3,1,0,0,1,0,6,1,1,6,4,1,0,1,46,65,.41441441,40,65,.38095239,0
1484,41.305405,-73.121696,R_2wTaexqQON4eKlw,257,1,1,0,0,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,175,0,0,0,0,0,0,1,0,0,0,1,1,1,1,33,1,0,1,0,0,Non-Hawai'i Res.,1,325746944,417089.56,10022,,,,,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,,,0,0,0,0,0,,1,1,4,0,0,0,1,2,1,1,0,0,0,0,250,1,0,0,2017,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,50,1,1,50,,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,"3,4,5,6",0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,4,1,2,1,1,0,7,7,7,7,5,1,0,0,46,65,.41441441,40,65,.38095239,1
966,41.533997,-74.049202,R_2QrOLLTnZD3Ao5J,643,1,1,0,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,62.5,0,0,0,1,0,0,0,0,0,1,0,1,1,1,33,1,0,1,0,0,Non-Hawai'i Res.,1,325746944,417089.56,12528,,,,,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,,,0,0,0,0,0,,1,1,4,0,0,0,1,3,1,0,1,0,0,0,0,1,0,0,2018,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,50,1,1,50,,0,0,1,1,1,0,0,0,0,"1,2,5,7",1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,"1,3,4,5,8,9,10,11,12",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,2,1,0,0,1,0,6,1,1,6,4,1,-22.5,0,46,65,.41441441,40,65,.38095239,1
841,27.982193,-81.670601,R_2s3aib6Adu97961,887,1,1,0,0,1,20,1,0,0,0,0,0,0,0,0,1,0,0,0,30,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,36003,,,,,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,,,0,0,0,0,0,,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,0,1,,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,50,1,1,50,,0,0,0,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,5,1,2,1,1,0,1,3,4,4,2,1,0,0,46,65,.41441441,40,65,.38095239,1
1224,44.295395,-90.831299,R_40yhUoIT8QSd1qF,874,1,1,0,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,25,1,0,0,0,0,0,0,0,1,0,0,1,1,1,51,1,0,0,1,0,Non-Hawai'i Res.,1,325746944,417089.56,54864,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,,1,0,1,1,0,0,0,2,1,1,0,0,0,0,25,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,6,1,1,6,4,1,-10,1,46,65,.41441441,40,65,.38095239,0
1293,21.400101,-158.01601,R_snGKMvpXH732Amd,933,1,0,1,0,1,60,0,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96797,,,,,,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0,0,0,0,2,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,50,1,1,0,,0,0,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,4,4,5,5,3,1,0,1,46,65,.41441441,40,65,.38095239,0
847,45.528198,-122.6355,R_PCJX4eWlxPzDZxD,737,1,1,0,0,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,30,0,1,0,0,0,0,0,0,1,0,0,1,1,1,49,1,1,0,0,0,Non-Hawai'i Res.,1,325746944,417089.56,98682,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,2,1,0,0,0,0,,1,1,3,0,0,1,0,1,0,0,0,,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,50,1,0,0,1,0,0,0,1,1,0,0,0,0,"1,4,5",1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,"3,9",0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,3,1,1,1,1,0,7,5,5,7,5,1,0,1,46,65,.41441441,40,65,.38095239,0
2102,21.925903,-159.5303,R_3M5y6P3pnvcA9KF,1016,1,0,1,0,1,70,0,0,0,0,0,1,0,0,0,0,0,1,0,125,0,0,0,0,0,1,0,0,0,0,1,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96746,,,,,,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,0,0,0,0,4,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,50,1,1,0,,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,2,1,0,0,1,0,1,1,1,1,1,0,-10,1,46,65,.41441441,40,65,.38095239,0
785,33.017593,-96.992599,R_1H0gMzOBN1YZDZa,178,1,1,0,0,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,175,0,0,0,0,0,0,1,0,0,0,1,1,1,1,33,1,0,1,0,0,Non-Hawai'i Res.,1,325746944,417089.56,10035,,,,,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,,,0,0,0,0,0,,1,1,3,0,0,1,0,3,1,0,1,0,0,0,0,1,0,0,2015,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,50,1,1,50,,0,0,1,1,1,0,0,0,0,"1,2,5",1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,"1,8",1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,4,1,2,1,1,0,7,5,6,7,5,1,-67.5,0,46,65,.41441441,40,65,.38095239,1
1474,19.705994,-155.0928,R_1FigqWqugGBS4sV,807,1,1,0,0,1,60,0,0,0,0,1,0,0,0,0,0,0,1,0,30,0,1,0,0,0,0,0,0,1,0,0,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96720,,,,,,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,,,0,0,0,0,0,3,1,1,3,0,0,1,0,1,0,0,0,,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,50,1,1,0,,0,1,0,0,0,0,0,0,0,"1,2,5",1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,6,7,7,7,5,1,0,1,46,65,.41441441,40,65,.38095239,0
1848,33.806,-116.4624,R_1l9W0XOB79OUFW7,512,1,0,1,0,1,70,0,0,0,0,0,1,0,0,0,0,0,1,0,42.5,0,0,1,0,0,0,0,0,1,0,0,1,1,1,5,1,1,0,0,0,Non-Hawai'i Res.,1,325746944,417089.56,92262,,,,,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,,1,1,0,0,0,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,1,0,,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,0,1,0,7,5,1,7,5,1,-10,1,46,65,.41441441,40,65,.38095239,0
1190,40.868103,-73.409401,R_3GiTZWYJg93RtKi,514,1,0,1,0,1,70,0,0,0,0,0,1,0,0,0,0,0,1,0,25,1,0,0,0,0,0,0,0,1,0,0,1,1,1,33,1,0,1,0,0,Non-Hawai'i Res.,1,325746944,417089.56,11743,,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,,1,1,0,0,0,0,,1,1,3,0,0,1,0,2,1,1,0,0,0,0,25,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,50,1,0,0,,0,1,0,1,0,1,0,0,1,"1,2,3,4,7",1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,2,1,0,0,1,0,1,1,1,1,1,0,0,1,46,65,.41441441,40,65,.38095239,0
1551,19.507004,-154.92239,R_3iBWRCXldoqmrKN,945,1,0,1,0,1,50,0,0,0,1,0,0,0,0,0,0,1,0,0,30,0,1,0,0,0,0,0,0,1,0,0,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96778,,,,,,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,0,0,0,0,0,3,1,1,3,0,0,1,0,1,0,0,0,,0,0,0,0,1,0,,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,50,1,1,0,,1,0,1,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,3,1,0,0,1,0,5,5,5,5,3,1,0,1,46,65,.41441441,40,65,.38095239,0
644,28.543594,-81.373802,R_1ILOIqTNIh9i6SD,618,1,0,1,0,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,25,1,0,0,0,0,0,0,0,1,0,0,1,1,1,10,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,33990,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,,4,0,1,0,0,1,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,1,0,,1,0,0,1,1,0,0,0,0,"1,2,3,4,5,6,7",1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,3,1,1,1,1,0,7,1,1,7,5,1,0,1,46,65,.41441441,40,65,.38095239,0
1139,22.207306,-159.3954,R_u9tlkh5PcT7ovzH,851,1,1,0,0,1,70,0,0,0,0,0,1,0,0,0,0,0,1,0,87.5,0,0,0,0,1,0,0,0,0,1,0,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96722,,,,,,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,,,0,0,0,0,0,4,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,50,1,0,0,,1,0,0,1,0,1,0,0,1,"1,7",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,2,1,0,0,1,0,6,1,1,6,4,1,0,1,46,65,.41441441,40,65,.38095239,0
2169,40.002197,-74.788498,R_2c8vbPOw1msGqQl,444,1,0,1,0,1,80,0,0,0,0,0,0,1,1,0,0,0,1,0,62.5,0,0,0,1,0,0,0,0,0,1,0,1,1,1,31,1,0,1,0,0,Non-Hawai'i Res.,1,325746944,417089.56,8022,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,0,0,1,0,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,1,0,,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,2,1,0,0,1,0,1,1,1,1,1,0,0,1,46,65,.41441441,40,65,.38095239,0
1069,21.357101,-157.9258,R_1mVMv0DHRc6xh7B,795,1,0,1,0,1,60,0,0,0,0,1,0,0,0,0,0,0,1,0,30,0,1,0,0,0,0,0,0,1,0,0,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96779,,,,,,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,,,0,0,0,0,0,1,1,1,4,0,0,0,1,1,0,0,0,,0,0,0,1,0,0,2011,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,50,1,1,0,,1,0,0,0,0,0,0,1,0,"1,2,3,4,5,6,7",1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,46,65,.41441441,40,65,.38095239,0
1091,33.748505,-84.3871,R_1o6AbQtS2oHjJnM,337,1,0,1,0,1,70,0,0,0,0,0,1,0,0,0,0,0,1,0,87.5,0,0,0,0,1,0,0,0,0,1,0,1,1,1,44,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,37602,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,1,0,,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6,7",1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,"1,3,4,5,11,12",1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,2,1,0,0,1,0,1,1,1,1,1,0,0,1,46,65,.41441441,40,65,.38095239,0
786,32.769104,-96.605301,R_OcI11Frsmthywxj,835,1,1,0,0,1,20,1,0,0,0,0,0,0,0,0,1,0,0,0,62.5,0,0,0,1,0,0,0,0,0,1,0,1,1,1,45,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,75149,,,,,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,,2,1,0,0,0,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,50,1,1,0,,1,0,0,1,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,6,1,0,0,1,0,7,1,5,7,5,1,0,1,46,65,.41441441,40,65,.38095239,0
2944,21.313293,-157.823,R_3Gd2bGVY1X7Tc7w,913,1,0,1,0,1,70,0,0,0,0,0,1,0,0,0,0,0,1,0,125,0,0,0,0,0,1,0,0,0,0,1,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96822,,,,,,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,,,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,50,1,1,0,,0,1,0,1,1,0,0,0,0,"1,2",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,46,65,.41441441,40,65,.38095239,0
5637,42.0681,-72.625603,R_3KMJS06ptxrfcKj,848,1,1,0,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,62.5,0,0,0,1,0,0,0,0,0,1,0,1,1,1,34,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,27106,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,1,0,0,0,0,,1,1,2,0,1,0,0,3,1,0,1,0,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,50,1,1,50,,0,0,0,1,0,1,0,1,1,"1,3",1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,"2,5",0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,3,1,1,1,1,0,6,5,5,6,4,1,-22.5,0,46,65,.41441441,40,65,.38095239,1
1468,41.643204,-83.675301,R_2tGycO6KTwVngNu,598,1,1,0,0,1,70,0,0,0,0,0,1,0,0,0,0,0,1,0,87.5,0,0,0,0,1,0,0,0,0,1,0,1,1,1,36,1,0,0,1,0,Non-Hawai'i Res.,1,325746944,417089.56,43528,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,1,0,0,0,0,,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,,1,0,0,0,0,0,0,0,0,"2,3,4,5",0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,2,1,0,0,1,0,1,1,1,1,1,0,-22.5,1,46,65,.41441441,40,65,.38095239,0
1142,37.393295,-104.6769,R_2an86FxKnsDL9zU,417,1,0,1,0,1,80,0,0,0,0,0,0,1,1,0,0,0,1,0,25,1,0,0,0,0,0,0,0,1,0,0,1,1,1,6,1,1,0,0,0,Non-Hawai'i Res.,1,325746944,417089.56,81020,,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,2,1,0,0,0,0,,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,1,0,,1,0,0,0,0,0,0,0,1,"3,4",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,6,1,1,6,4,1,0,1,46,65,.41441441,40,65,.38095239,0
